TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות לפי קופה לתקופה נבחרת 07/1999 - 06/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox113,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox103,Textbox104,Textbox105,Textbox106,Textbox112,Textbox110,Textbox107,Textbox108,Textbox109,SHM3,ID3,Textbox114,Textbox92,Textbox93,Textbox94,Textbox111,Textbox115,Textbox96,Textbox97,Textbox98,Textbox99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,18.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-03/05,לא פעיל, *** אקסלנס גמל מניות,1103,- - -,18.5,- - -,- - -,- - -,דווח,- - -,01/16-03/05,לא פעיל, *** אקסלנס גמל מניות,1103,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,10.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-03/05,לא פעיל,קואטרו תגמולים 1,1104,- - -,10.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-03/05,לא פעיל,קואטרו תגמולים 1,1104,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-05/05,לא פעיל,"תמיר פישמן גמל חו""ל",1108,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-05/05,לא פעיל,"תמיר פישמן גמל חו""ל",1108,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,67.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/12-07/05,לא פעיל, *** מיטב גמל פלוס,1116,- - -,67.2,- - -,- - -,- - -,דווח,- - -,03/12-07/05,לא פעיל, *** מיטב גמל פלוס,1116,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,27.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-07/05,לא פעיל," *** מיטב תגמולים - אג""ח",1119,- - -,27.1,- - -,- - -,- - -,דווח,- - -,09/13-07/05,לא פעיל," *** מיטב תגמולים - אג""ח",1119,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,11.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/12-07/05,לא פעיל, *** מיטב דינאמית גמל כללי,1120,- - -,11.1,- - -,- - -,- - -,דווח,- - -,03/12-07/05,לא פעיל, *** מיטב דינאמית גמל כללי,1120,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,25.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-07/05,לא פעיל, *** כלל גמל מניות,1122,- - -,25.2,- - -,- - -,- - -,דווח,- - -,12/13-07/05,לא פעיל, *** כלל גמל מניות,1122,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-07/05,לא פעיל,"כלל גמל מט""ח",1123,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-07/05,לא פעיל,"כלל גמל מט""ח",1123,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,220.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-07/05,לא פעיל, *** כלל גמל מדד,1124,- - -,220.8,- - -,- - -,- - -,דווח,- - -,12/13-07/05,לא פעיל, *** כלל גמל מדד,1124,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-07/05,לא פעיל,כלל גמל שקלי,1125,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-07/05,לא פעיל,כלל גמל שקלי,1125,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,10/12-07/05,לא פעיל,"כלל גמל חו""ל",1126,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,10/12-07/05,לא פעיל,"כלל גמל חו""ל",1126,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,52.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-07/05,לא פעיל, *** כלל גמל שקלי טווח קצר,1127,- - -,52.2,- - -,- - -,- - -,דווח,- - -,12/13-07/05,לא פעיל, *** כלל גמל שקלי טווח קצר,1127,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,384.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-07/05,לא פעיל, *** כלל גמל כללי,1128,- - -,384.3,- - -,- - -,- - -,דווח,- - -,12/13-07/05,לא פעיל, *** כלל גמל כללי,1128,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,11/14-07/05,לא פעיל,כלל גמל איתן,1129,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,11/14-07/05,לא פעיל,כלל גמל איתן,1129,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,33.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-07/05,לא פעיל, *** איילון מקפת תגמולים - ללא מניות,1138,- - -,33.6,- - -,- - -,- - -,דווח,- - -,09/13-07/05,לא פעיל, *** איילון מקפת תגמולים - ללא מניות,1138,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,183.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/13-10/05,לא פעיל, *** מנורה גמל כללי,1146,- - -,183.7,- - -,- - -,- - -,דווח,- - -,03/13-10/05,לא פעיל, *** מנורה גמל כללי,1146,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",86.1%,871.7,"1,079.9",0.51%,0.17%,1.15,3.50%,2.43%,- - -,06/18-10/05,," *** מנורה מבטחים תגמולים אג""ח עד 10% מניות",1147,86.1%,871.7,"1,079.9",0.51%,0.17%,דווח,- - -,06/18-10/05,," *** מנורה מבטחים תגמולים אג""ח עד 10% מניות",1147,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,731.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/11-10/05,לא פעיל, *** אלטשולר שחם גמל,1150,- - -,731.8,- - -,- - -,- - -,דווח,- - -,09/11-10/05,לא פעיל, *** אלטשולר שחם גמל,1150,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,-1.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/08-10/05,לא פעיל,להיט כללי ב',1153,- - -,-1.5,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,06/08-10/05,לא פעיל,להיט כללי ב',1153,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.5%,-9.0,110.0,0.72%,0.00%,1.00,4.73%,3.39%,- - -,06/18-12/05,, *** מגדל לתגמולים ולפיצויים ביג כללי לפחות 30% מניות,1156,88.5%,-9.0,110.0,0.72%,0.00%,דווח,- - -,06/18-12/05,, *** מגדל לתגמולים ולפיצויים ביג כללי לפחות 30% מניות,1156,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",91.0%,27.4,40.9,0.42%,- - -,1.01,4.35%,2.92%,- - -,06/18-01/06,,מקפת דמי מחלה,1161,91.0%,27.4,40.9,0.42%,- - -,דווח,- - -,06/18-01/06,,מקפת דמי מחלה,1161,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"2,651.0",- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-01/06,לא פעיל, *** ילין לפידות קופת גמל מסלול כללי ב',1163,- - -,"2,651.0",- - -,- - -,- - -,דווח,- - -,12/15-01/06,לא פעיל, *** ילין לפידות קופת גמל מסלול כללי ב',1163,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-04/06,לא פעיל,מגדלור לתגמולים ולפיצויים נאות,1164,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/10-04/06,לא פעיל,מגדלור לתגמולים ולפיצויים נאות,1164,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-04/05,לא פעיל,מגדלור לתגמולים ולפיצויים אפיקים,1165,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/10-04/05,לא פעיל,מגדלור לתגמולים ולפיצויים אפיקים,1165,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-04/06,לא פעיל,תמיר פישמן גמל א' עד 10% מניות,1170,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-04/06,לא פעיל,תמיר פישמן גמל א' עד 10% מניות,1170,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/09-04/06,לא פעיל,תמיר פישמן גמל מניות II,1171,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/09-04/06,לא פעיל,תמיר פישמן גמל מניות II,1171,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,15.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,02/13-04/06,לא פעיל," *** תמיר פישמן גמל אג""ח מדינה",1172,- - -,15.7,- - -,- - -,- - -,דווח,- - -,02/13-04/06,לא פעיל," *** תמיר פישמן גמל אג""ח מדינה",1172,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,28.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/09-06/06,לא פעיל,גאון גמל כללי ב',1181,- - -,28.6,- - -,- - -,- - -,דווח,- - -,08/09-06/06,לא פעיל,גאון גמל כללי ב',1181,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,108.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-06/06,לא פעיל,מילניום קופה לתגמולים ופיצויים - מסלול כללי,1187,- - -,108.8,- - -,- - -,- - -,דווח,- - -,03/11-06/06,לא פעיל,מילניום קופה לתגמולים ופיצויים - מסלול כללי,1187,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,115.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/13-12/06,לא פעיל, *** אקסלנס גמל עד 50% מניות,1189,- - -,115.9,- - -,- - -,- - -,דווח,- - -,12/13-12/06,לא פעיל, *** אקסלנס גמל עד 50% מניות,1189,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,64.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-01/07,לא פעיל,מיטב וויזר גמל כללית,1195,- - -,64.3,- - -,- - -,- - -,דווח,- - -,03/11-01/07,לא פעיל,מיטב וויזר גמל כללית,1195,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",89.2%,-18.2,173.0,0.67%,- - -,1.34,3.12%,2.23%,- - -,06/18-11/06,," *** אי.בי.אי לתגמולים ופיצויים אג""ח ללא מניות",1198,89.2%,-18.2,173.0,0.67%,- - -,דווח,- - -,06/18-11/06,," *** אי.בי.אי לתגמולים ופיצויים אג""ח ללא מניות",1198,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,285.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-11/06,לא פעיל," *** אי.בי.אי תגמולים ופיצויים אג""ח ועוד",1199,- - -,285.7,- - -,- - -,- - -,דווח,- - -,01/16-11/06,לא פעיל," *** אי.בי.אי תגמולים ופיצויים אג""ח ועוד",1199,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,457.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-11/06,לא פעיל, *** אי.בי.אי תגמולים ופיצויים כללי,1200,- - -,457.3,- - -,- - -,- - -,דווח,- - -,01/16-11/06,לא פעיל, *** אי.בי.אי תגמולים ופיצויים כללי,1200,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",88.4%,29.2,59.2,0.65%,- - -,0.81,7.32%,3.32%,- - -,06/18-11/06,, *** אי.בי.אי תגמולים ופיצויים מניות,1201,88.4%,29.2,59.2,0.65%,- - -,דווח,- - -,06/18-11/06,, *** אי.בי.אי תגמולים ופיצויים מניות,1201,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,3.3,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-01/07,לא פעיל,מיטב וויזר גמל מניות,1207,- - -,3.3,- - -,- - -,- - -,דווח,- - -,03/11-01/07,לא פעיל,מיטב וויזר גמל מניות,1207,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",100.0%,18.0,20.8,0.67%,0.11%,0.61,1.91%,0.87%,- - -,06/18-01/07,,"אינפיניטי גמל אג""ח ממשלת ישראל",1209,100.0%,18.0,20.8,0.67%,0.11%,דווח,- - -,06/18-01/07,,"אינפיניטי גמל אג""ח ממשלת ישראל",1209,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,382.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/09-03/07,לא פעיל,פסגות סגנון חרמון כללי,1214,- - -,382.9,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,09/09-03/07,לא פעיל,פסגות סגנון חרמון כללי,1214,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,18.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/12-04/07,לא פעיל, *** פסגות שיא גמל מניות,1215,- - -,18.7,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,08/12-04/07,לא פעיל, *** פסגות שיא גמל מניות,1215,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,"1,426.0",- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/12-04/07,לא פעיל, *** פסגות שיא גמל כללי,1216,- - -,"1,426.0",- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,08/12-04/07,לא פעיל, *** פסגות שיא גמל כללי,1216,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",90.7%,123.7,201.3,0.20%,- - -,1.23,2.72%,1.67%,- - -,06/18-04/07,,פסגות קמה,1219,90.7%,123.7,201.3,0.20%,- - -,דווח,- - -,06/18-04/07,,פסגות קמה,1219,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,10.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/11-04/07,לא פעיל,מילניום קופה לתגמולים ופיצויים - מסלול מניות,1221,- - -,10.6,- - -,- - -,- - -,דווח,- - -,03/11-04/07,לא פעיל,מילניום קופה לתגמולים ופיצויים - מסלול מניות,1221,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,12/15-06/07,לא פעיל, *** ** גל מסלול מניות,1222,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,12/15-06/07,לא פעיל, *** ** גל מסלול מניות,1222,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,27.6,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-07/07,לא פעיל," *** הדס ארזים אפסילון תגמולים מסלול אג""ח",1229,- - -,27.6,- - -,- - -,- - -,דווח,- - -,09/13-07/07,לא פעיל," *** הדס ארזים אפסילון תגמולים מסלול אג""ח",1229,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,5.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-07/07,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול מנייתי,1230,- - -,5.1,- - -,- - -,- - -,דווח,- - -,09/13-07/07,לא פעיל, *** הדס ארזים אפסילון תגמולים מסלול מנייתי,1230,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,176.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-08/07,לא פעיל," *** מיטב דש גמל אג""ח (ללא מניות)",1235,- - -,176.1,- - -,- - -,- - -,דווח,- - -,06/14-08/07,לא פעיל," *** מיטב דש גמל אג""ח (ללא מניות)",1235,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,657.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/14-08/07,לא פעיל," *** מיטב גמל אג""ח 85",1236,- - -,657.1,- - -,- - -,- - -,דווח,- - -,03/14-08/07,לא פעיל," *** מיטב גמל אג""ח 85",1236,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,18.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/09-08/07,לא פעיל,"מיטב גמל אג""ח 70",1237,- - -,18.9,- - -,- - -,- - -,דווח,- - -,08/09-08/07,לא פעיל,"מיטב גמל אג""ח 70",1237,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,5.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,08/09-08/07,לא פעיל,"מיטב גמל אג""ח 50",1238,- - -,5.2,- - -,- - -,- - -,דווח,- - -,08/09-08/07,לא פעיל,"מיטב גמל אג""ח 50",1238,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,50.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,09/13-08/07,לא פעיל, *** מיטב גמל מניות,1239,- - -,50.1,- - -,- - -,- - -,דווח,- - -,09/13-08/07,לא פעיל, *** מיטב גמל מניות,1239,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,10.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,01/16-11/07,לא פעיל, *** מיטב דש גמל חכם עד 40,1245,- - -,10.8,- - -,- - -,- - -,דווח,- - -,01/16-11/07,לא פעיל, *** מיטב דש גמל חכם עד 40,1245,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,64.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול בין 40 ל-50,1246,- - -,64.1,- - -,- - -,- - -,דווח,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול בין 40 ל-50,1246,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,48.5,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול בין 50 ל-60,1247,- - -,48.5,- - -,- - -,- - -,דווח,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול בין 50 ל-60,1247,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,136.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול 60 פלוס,1248,- - -,136.9,- - -,- - -,- - -,דווח,- - -,06/14-11/07,לא פעיל, *** מיטב גמל חכם מסלול 60 פלוס,1248,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,35.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,06/14-11/07,לא פעיל," *** מיטב גמל חכם אג""ח ב",1249,- - -,35.9,- - -,- - -,- - -,דווח,- - -,06/14-11/07,לא פעיל," *** מיטב גמל חכם אג""ח ב",1249,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,8.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/13-11/07,לא פעיל, *** מנורה גמל מנייתי,1255,- - -,8.7,- - -,- - -,- - -,דווח,- - -,03/13-11/07,לא פעיל, *** מנורה גמל מנייתי,1255,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-11/07,לא פעיל,פסגות גוונים קידום כללי,1259,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/10-11/07,לא פעיל,פסגות גוונים קידום כללי,1259,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,04/10-11/07,לא פעיל,פסגות גוונים כללי,1261,- - -,0.0,- - -,- - -,- - -,אין נתונים לתחום המבוקש,- - -,04/10-11/07,לא פעיל,פסגות גוונים כללי,1261,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,11.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים כללי,1263,- - -,11.9,- - -,- - -,- - -,דווח,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים כללי,1263,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,15.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/10-12/07,לא פעיל,"אלומות תגמולים ופיצויים אג""ח א",1264,- - -,15.1,- - -,- - -,- - -,דווח,- - -,03/10-12/07,לא פעיל,"אלומות תגמולים ופיצויים אג""ח א",1264,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
"שיעור דמי ניהול ממוצע לשנת
2017",- - -,8.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים אגח ב,1265,- - -,8.2,- - -,- - -,- - -,דווח,- - -,03/10-12/07,לא פעיל,אלומות תגמולים ופיצויים אגח ב,1265,84.2%,"-21,384.9","221,455.0",0.58%,0.47%,- - -,4.77%,3.40%,220.80%,06/18-07/99
